,name,lat,lng,vicinity,open_now,rating,price_level,icon,id,photos,place_id,reference,scope,types,borough
87,Little Italy Pizza,40.7347882,-73.9923021,"122 University Place, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9049504cbcb68ea2fe52a0fef9623ac8df40d6c4,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108784210552212147788/photos"">Steve Bookman</a>'], 'photo_reference': 'CmRaAAAAdxxY1wGeyyhBflWkvOc0x-eJqMKpFIbYHrkbNZzobcezWvAiuHIZhE6az8YeeLmk60UvGpXvWWaRN5SWNA0u67tUxA8JXz156isk1ShXUm4xz9HD0h0QZateCkXl6FU1EhAKhRZ1H8f0fAzEDsyb4JzAGhSNM-EthB-U7E8F556Qb9W02n3P4w', 'width': 5472}]",ChIJCxdJV5hZwokRoBWzilBPDMs,CmRSAAAANyWg6DRziPI0NcpD_Ofjew3m8FirFLpktDdN3pfjnerxNrV9Q7QREJHPyQMTDYuYhWGD61ScQhA77bw9LQuDkZFRxoIO-zIVaq5tMzYmZQPClHEY9DvjomfLPwxi1JOPEhBWp5dgKMayYAIdIqyonbGQGhQ2T8TtUQOvxbsv8n7fiVWdKJQ-Ig,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
88,Lazzara's Pizza Cafe,40.754012,-73.989521,"221 West 38th Street #2, New York",False,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,927d63fac1099cbb316e9595f806c842a206fcb4,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104111246635874032234/photos"">ZAGAT</a>'], 'photo_reference': 'CmRaAAAA6MVsp7U7PJjw1eoftzBaSb_EzdK4w_w_g6Di1pP_WGxwGsV00wraKDTY8oMUhyUXfHlYQxzPNWSlVBoUHJ77AUHkS9XNKQks72Ux1jqecbCX1yR2kMQxx5UpmykcqeVnEhCxUdJYRLke7B0AP2xPj89BGhQfMZMwN7tMNUlIdSDZwwni8ZaWYA', 'width': 2048}]",ChIJ_1bEhaxZwokRIqNQV6dunL8,CmRSAAAALG1IkfsWb-jwhgr6QFsSbBJjJltESlQpxo7ksjp4GU_Yemgo2MeEGkKPo3CS8u3vGVCbk-Rq4QArHlI0XUGNSH5zfKxDS6GszIbClBhguIKKD-jiOyOA2HRSlIZA2MXYEhDKERlvdier-qNbTVXZyRQRGhQWYZDukFfFMZRpayJN91xUrROd9Q,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
89,42nd Street Restaurant and Pizza,40.7619109,-74.0000372,"647 West 42nd Street, New York",False,3.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,100cb54e06ed4d58f7a07824060944d287ad300e,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111425587534163931217/photos"">42nd Street Restaurant and Pizza</a>'], 'photo_reference': 'CmRaAAAAhaZn-Aiw0GOQI8_wPSkd6aovHJNiH5BIE-gO_Jv3XtEiKlDFIRinDzBEyOECb4GGK9wjxIgBvFX_YQWVxz7P9OBCpImGwsJb-zN67Qf3Gr25WyjXkVYkbtZnBxheSDl_EhCOwAnTSlu6Ca3mCZto2-KtGhQOtZzC0RreVZUoGyCKWxrKfqKatw', 'width': 600}]",ChIJnbALD0xYwokRX9Z_ygcuFPw,CmRSAAAAdqJ701rN5YjPhte3uQtdpyDpqcxLAqveALb6x2exH-958nZpHmUEWayj0frHehb1-iDwgSATpvJyrtctEZSvBGzRG4_18ryeLat0NuexfQyK5VIMBzS8j4qIO3nciKMOEhBpmglmFhbxA_zgZ52Koj4YGhTeQiXKs5ozMVDNeQ1iNasdn8mvZQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",NYC
90,NY Pizza Suprema,40.75018499999999,-73.99528,"413 8th Avenue, New York",True,4.5,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5ed03945fe2d1238dba9bb50ac5a2d19f5062f4f,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115729742097172327937/photos"">Taylor Schorlemmer</a>'], 'photo_reference': 'CmRaAAAAAOznOmHwRdpik8zt_8nOpNloVJYYQIa1zJ_TwiBQjDoHilRzOehu84yM6Kx1928H2VuXpqH3CpcWVu_T2Lc5353SxedMKTJWU6x-UEo_ET3sFbPhbDrk0IUYFzBrb1LZEhCZ-f-daEJXcQQNBZxvNfovGhTLMtSlkGqUroNdLP6z3v_gAXd00g', 'width': 4032}]",ChIJsS_-2rFZwokRWYvlpNNbjmg,CmRRAAAAUiiOVG9ceXxLaYpblXm1iHjkrcLzKWyvqXSLLrBbxtOsSFTcXBJqCvAttYObLUawuFqN-C-JnyNXWhP9r1YWINm0gowR9yaTtokIv4NEIHGC_C4Y6HIUMFvkdF43tUUJEhDCDDAv8MM77MPzwAZEbrruGhSF3PJfsP5sem45gTkFh0b4QNvyDA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
91,Patsy's Pizzeria,40.7502656,-73.97209269999999,"801 2nd Avenue, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,aa3d4b9a8e076a32bd0f417b5a79a4c2d59f4c64,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104799151472396959521/photos"">Srikanth Gajavelli</a>'], 'photo_reference': 'CmRaAAAAWGhtyHAaqPdhcTPSf9zhBQiUB7EcOxV73MDYIikDM7z2ceZlZAd1eS-2pKVp9qOgPckKJWv0b8vax5l-j92nrhvth_aSeazs9g5z54YGpdvBo6jiPc0XUCdne8qiflboEhBox7NXHxpdyYUj5OZHQ9wiGhSva67f0TtV4vI7BSV5j2_AmxtjWg', 'width': 3264}]",ChIJyxltMANZwokRJ6SOzQ1-Mf4,CmRSAAAAxeKSjVslv2PysrSsgSaSFvPj47yxN8muxKjCQehk0HPCOXI7LjJzTpWrZTaCSJ-KveYBZ3O7SU9lAnX3hYwrPLcwtR-r6br3mnTQi8MJ0M2kmY0SjXhrdljor-2nxqixEhDGC14WMy8Z1k5WirczBt1kGhR4iJ7EuElAXuOiug7fbrxJsp10PQ,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
92,Previti Pizza,40.7510051,-73.9767973,"123 East 41st Street, New York",False,4.4,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,75d79573ac263803af890cebae287a01a8a0db1d,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115892654708982941763/photos"">Andrew Cutter</a>'], 'photo_reference': 'CmRaAAAAqsZudIWbWQXdCkQ5Wa_7wRZOAwwitLTZlEZ2cx0abf-So9NGMmyk0JqiNY3KKKXa0jam9-JFbkmeHIAw3a0cVo7cMHLUN6X6eTpkPBZ9mjElgVNYoJ3Klr7zbgjGCMdaEhC66Wn9Hvb4ejq1KZWeTyw8GhR5ALdKM90ZBKvC6Drf3mwZ-JTYBA', 'width': 4032}]",ChIJLWzY2wNZwokR_fsvuheHrfU,CmRSAAAAH4Qqm3TWUyHazeEU0TrnBgrVrqWLbFW6Gc9laRxs1jaQxfo5EscJmZqJps0osjHmCi24LBa_OQKXWdSaCOAoiXLksd5YjyKekxoXBk-maKa0XRF8TtPGYPnG3T8cBLnUEhAWxrj27C5RYebpGs9hVwRYGhSwo3x7-cwVghF2kIaRRVFYrMvSQQ,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
93,La Pizza & La Pasta,40.74199309999999,-73.98993570000002,"200 5th Avenue, Floor 1, New York",True,4.1,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a41479925182de72152cede2f15d240f8f547868,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114412534663206960693/photos"">Kenny Wong</a>'], 'photo_reference': 'CmRaAAAAze9qtazFEqutm-zAh2Z1ZBbPVUxJqzE67c0ftH1nEUL4vT82C0co5J0WOqJ9FQzk2CSOFL655gN6Cftmmk4vm1LMol-0o4GA35J8rByxLxIP2M5F2vUwTtbPmRr7SDqtEhBnSLE-PudV_RDIHYlX5vs8GhSupgHqCzsIlcOcBa9FCwJ0I02zpA', 'width': 3120}]",ChIJ6RV0FqRZwokR4QupKOKzxsE,CmRSAAAAx36tSk4QAqnbC57uoCVz_pu2rG5Kgeb-6fMWIMu1BowgwsJtsiyCuBa7y5zzHYJc8KZD9LTyisk2j2L9gzTm9Oomu1ApCPTu4Di7B9irlboiFwn6SyraP3brPO_6fbzFEhDeQv5PFgpQ5qgpZ95VBL9cGhSF5Jlkv8MAq4XvqIYp8HNufrdxRg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
94,Lunetta,40.7369594,-73.9842158,"245 3rd Avenue, New York",True,4.1,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,2c4eb506e8cc7ad0d3a3b5796258dafb956939b8,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113692918648771196790/photos"">Lunetta</a>'], 'photo_reference': 'CmRaAAAAEXQJtWwZ-_iqFvjWsKvJdfEdMkd9VmdEkTdZqoR3VC214tgpxvFP6uGjk2NjAqrDQ2nEllZJqAGb8yO_wtnQTkTy4FZv7cPYa3yjT_dJ_KelhalYC6MO1oix6TcVrmqjEhB14eH64ikxi0ryPc7HKknaGhT_TQv1rSZhVm5K_l1GvyZIbmePjQ', 'width': 750}]",ChIJ5Q-Ra6BZwokRd1gGerJ74s8,CmRSAAAA6JHjlSQkNQpntJq5pCtILoHdjMrSdWZ8hAwldjy8XiGRrh9kIKjEmTvc1CLSvc5nN2wo3mMnHDBIbTYTNU-zx8exaVi3d81IUkf63ug3o3alb8r6rJwMjHOpk2veg7IaEhCJRb6-TRMBl_rVcynPvHUVGhSt00G-48gT3vR9z2kV0PG9UTAeSA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
95,OTTO Enoteca e Pizzeria,40.73199109999999,-73.9962134,"1 5th Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d4c327b34c1dd49b67e69103485f85c1968c4de2,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105450798762002863484/photos"">OTTO Enoteca e Pizzeria</a>'], 'photo_reference': 'CmRaAAAAZ9LWOP8l06RBqUbhtKT4GeFTYCRRgCWbGIZYsVi6uZMuVwPmw-R0oUlHNpvVcINU7fSTHXXx5_JghLnf3cTP5N3_B_tyd1fNUD2yBgVPJF7Ew_SWUfjAWD10A2ulW_H5EhB8X1mla16z_i816Sk4zV6_GhQ2Zo42FSQMAVhxZ0PwE5UvoFfuig', 'width': 2048}]",ChIJcfHLy5BZwokRafTR9FHrpNw,CmRSAAAAB6wakP5hcB2UUY9Uyc-vtI1HXU8sWx-Vmqhezsi0LLr66Vd8PX7Lv86jP3TrmLoG0RYDLUIfvppgmajnvVftq5ZVz_pqrMeSVKrg-O47JapfTA8t3lx0l6WtHVXAWT2nEhB3EVWFN1oAqUnpbvWNAbODGhRVw1Zl3IytZrOVJfxxm2wvXELVPQ,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
96,Bella Vita Pizzeria & Trattoria,40.757095,-73.98709,"211 West 43rd Street, New York",True,4.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d684f533c3f1a2a3ca92d97448149f03bf7b6ccb,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108654020380920125562/photos"">Bella Vita Pizzeria &amp; Trattoria</a>'], 'photo_reference': 'CmRaAAAAu0NK0XiTMB4-DHoWcfFm6vyuWGWV4nxHMKTJW1S6r2Aznj1mR-ksySveBw0IuUOL3FdD8fVt2-Csr0Vogij4IJQD6hlrQDlToLSIgvheyM8KxYlS38M6cupkbCVIuj7kEhDiJLoWrvJf4A1K2Xt2mhvOGhTmpWPkJ__W_qRn29Yl2emRQ0njDQ', 'width': 1536}]",ChIJGck76lRYwokROSMFvkw6UWM,CmRRAAAAy9JHsjNQVjtZ--03oI0VYseSuUlrEAdDxp_yg2Tgx3jfi_G2ri2nV91WADqu1YHOaU1DYB4PoAqvManoHDHNbVGulTorVzXCrOemaiwZs1mGt5KsZk84ogqHPEzso06oEhCmQE7_GFK1P0XVUED1YRK1GhQEQq1CAcfKFI2zhPo4S6OJIldGzg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
97,Little Italy Pizza,40.747533,-73.98480599999999,"2 East 33rd Street, New York",True,3.9,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,22956b737fb34bc5d0e37a9695dadd6716b636d6,"[{'height': 624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107245772822234141009/photos"">Little Italy Pizza</a>'], 'photo_reference': 'CmRaAAAAoJk5ctAwjeHyi90QkG7Hc6OtJNaOCaUs_Sx4kETofQBhsLFASv49xTYfL5589VVXVYPiUysyhvOa9PzHX1VxgdxO1gDiWb4J2T1DKjzeqFmTX1ElrrOhli1zbBzgOI1GEhBloEuFfUTLwyQUrzWz5nqxGhRn-LJmchKKV_-K54-NBzkLdgoqrQ', 'width': 1000}]",ChIJj5R4TqhZwokRuxkrhtALBKk,CmRSAAAA79iQWM4vFHWiINf607lYTt6WsPTBQ3_fhGrcMP8ANjL97dTHmkzQ67YhlbZHTqnN6uDUgSH0cOb1geUb7jz072WjyDiZlE1K_4buuTnJdIwkWYXihxL7WOYh1y0L5NijEhAYSss3Oys_iKMRnhoEQiHJGhRLmz6aObtjAO9Em3boUfK7uT1SGw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
98,Little Italy Pizza,40.7564807,-73.9814849,"55 West 45th Street, New York",False,4.2,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f5e17c3918d8ffa6c63100d2785d9d69fb1fb683,"[{'height': 1372, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103854003819835475258/photos"">Little Italy Pizza</a>'], 'photo_reference': 'CmRaAAAAphpOCTzD53Urh_rJJWEmOwqCJ507j-U54O7WaJqI5FSAs6ITy3Ob4kNmg8usJ9l7_4oBxIUV4Y5h6wbVu-Hl9LrTgF1-sPsl2dNH1_06HQNTiEWsUtQbEwBxaf3s5GqKEhAd8RIeB01NNeZepZ1aNFEOGhQJZVWNZlkrgVuzvSAe5pXNOcD15g', 'width': 2048}]",ChIJ42SVvf9YwokRD35keDIYqj4,CmRRAAAAjeHhuWoUN_B3OuKRtmcvAVI4t-tGmK1iJqEuw1-HF1IvK_Vi4Hv7gZ8mvnluLxsLW_h2Digqk34AziveGmYWZspzROnIEfWwAPUM9OzuSLnxZ8ileTj3AZwJ7fj0gNmhEhBJrGrWQ3xiAWbJfaw2gAVpGhQ_Rf-7loKW-XKYc0HxS9ri7On03g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
99,Bravo Pizza,40.7532207,-73.9806998,"6 East 42nd Street, New York",True,3.8,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,1eb5bd458241c2808040ba9940e2a5c82c0d538a,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106213750667256587968/photos"">Erika Sanchez</a>'], 'photo_reference': 'CmRaAAAAZaHyeFQKmyKT1DtnQpiB_yPjc2t8oapS4Q152QgDEg44s0pLye4sQ7MTpNjlrwiuZu3v4KX1e-CuVtiTNJ1QRqLUszrslxq5somZnbQQVP1X0pPhq80eHY37jjOQX3pXEhAk7MY8-SytetGOVnw7MQxIGhRrkq8mtXE-HkH93nm7jpzQqriGNw', 'width': 3264}]",ChIJ44UCRgBZwokRPt7jjyziLpY,CmRSAAAAQ3EP7ZQxhQ-xfqESpy526Y6TzamfmQFhE5_1-_cX0_8xlPjbSXc0AQBucwr64QZP4A0OT3t-oxZuzbJbYiqwfJBsFS7NnqnVAIxvvKt7akGSj5aBsVLHp8JRNpZXE5T8EhDOh_yak1x_ZDbPdPWNanY_GhRCrTNFY2DJcC6DtsLwjOKTciV2iw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
100,Angelo's Pizza,40.7580013,-73.9666091,"1043 2nd Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5d19aa1228ad18f44b964bf28b32f732dd3a2823,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104122843423308794269/photos"">Angelo&#39;s Pizza</a>'], 'photo_reference': 'CmRaAAAAMad4tfwRYqiGWzqD3InNvFaw3PwbCuukbq9R_gVIOjj0h2vFY_cOCCiGY18evcNeohZotujSGK1TmNwBvyxXF2ZHmo2CXlyoeT8L4GXTpZJLt9iAv9V_xOTzbMcDjOkCEhBCcDrfYwkJxSLvp6kWTEpsGhSOqGS9XxUjK_iI8Gp9xGZWCth01g', 'width': 1000}]",ChIJxWLfC-RYwokRdtnQqGZZOxE,CmRRAAAAUNn2_1NhMYnzTFMxXZV0F7Ecj5veVVyzgQ1v2ttzaXwrgaY90VI-MhYPzRshS9OoZf5kY06yht-azJSxjfiZVjtyr1sQvFfbw605NCBj9gSHkolb-HSDAsdzO_74s1HDEhDgRST1S_arUnKkfCp4Ls_FGhTmoQzau5IenhV1usnv5eJ_jQz5_w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
101,The Original Little Italy Pizza,40.7540089,-73.97975350000002,"1 East 43rd Street, New York",False,4.5,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a024f34dbecdada6416f907897472bad3e8bb222,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109929586390766404266/photos"">Andres Gomez</a>'], 'photo_reference': 'CmRaAAAA_oHjSD1HfSWMSh3f2dSLnn4Xbseqh1sbchu1GBmZ-otOP4PCi4Y6zffSa4oWao-IpWP8xgiJPGeOEKKVMECzqo-l6gX3bXiSgTpWr1PU76xt3P7e6SFxAMDVCJZCJGEpEhDb527Yqa_5nrKoLPPiFA9nGhTJd4zuHRJ3oYaAHuB5w2hAWqRvjw', 'width': 4032}]",ChIJBWWCLQBZwokRBrGegvRm9qg,CmRSAAAAFJ_YuuncLcS2rlzgLlFsf3P39LKAPuIyQjsQxsji6pDrD91jA75mKMTXIoQ3pmAU_mBU6Z8na1y6NmAhtALfU_3lkahmwVVbNDx10yW5jgBp6U4EtxsMwSK-Y8kf-H49EhDHCu-hbXxtQ-cw_GG4qrIcGhRK2LA52B0hb8g8GqVfbQBUf1jcpQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
102,Patsy's Pizzeria,40.7328673,-73.9933803,"67 University Place, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,771d3e5d7cc44501e625f41bbef2520b5f988e8a,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104111246635874032234/photos"">ZAGAT</a>'], 'photo_reference': 'CmRaAAAA1IQwzVa508hWIUTIXZdEu_MjPYsvkx6Gc2pNGG_PK4ZWacPCEysOYfOZ7K5ltrxHYDuwBtvQv8rqq9kx0p29gc70naDupFapOK6fP1657Tupxcfi4OLwLw2IgRm3lIxMEhA1_nGBtxFw4JJkHKd0Uhy0GhQkzdVKVyfjUbLe8qdh6p_26TtVjA', 'width': 2048}]",ChIJq3gz6plZwokR1WPh3L5frsc,CmRSAAAAlrxQlJpUZCiOXraKy7xzy9LGoLgn_pFF0fr-17Enx4TmP6cuwoFlImzXcSeDikNuvH8iuspn6Z3KFIYbseUCcgO3qGJupggjpDI8TM08sd95SgNx4WWQk5n5jHyZ2tsoEhAPzmsi6RrFy7jF31aUW7P0GhTY5tiHF5uZ-vOr9nkpGVxR67K__Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
103,Ribalta,40.7332675,-73.9916243,"48 East 12th Street, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ef430039a66b0d931e5fdb06349e3c4cc147d8cb,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116823789556768102113/photos"">Mark LoGiurato</a>'], 'photo_reference': 'CmRaAAAAMyf-nH6zGdJpME5-ORRaAZpqaqbCTYe6fPCwokQzjoh05xKxy4gE4S1sq5KGw-oEN73w8xQ7Lgv0hDxLOLiaeTH61LXMYXwjoaNeS4PfsgGpEUHzb3RqNN1oX84HlXR-EhBqAGNU4Qs0tx9zuIrjb-6KGhSt67D45e3-5dbgmY2OfLUdtLnOAA', 'width': 5312}]",ChIJybOUCJlZwokRxiXBjbhX-iA,CmRRAAAAkMBRwaSZohnErkVVFO9MJfSfVxiT3GjfilB-Qh9Gc5HRiLRD2ehaR5NldtPxZaQm7Ar19uUz_E1zKVQq18-v0WWMC6otbUeUuWrrzulm4RLV_iWHBI9XDB8Qx5hpeG9BEhCttxM55-EH9FF19Oskeyy9GhSMPek0T8xx6YezY9Gj3Bayu82qEQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
104,John's of Times Square,40.7582256,-73.9883779,"260 W. 44th Street, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,df91ea6f45a91e87bc34513f138d7d8ce4839cca,"[{'height': 796, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117913588775599372270/photos"">Andrea Barani</a>'], 'photo_reference': 'CmRaAAAAAyWlJRbLqGfPdAn6qM3zWuqmB3r1K4_GjL3wQH48RXgQJtOg3R0dxmYhxgzVL7FNW0OH9DZ5-Qe82bkhU5Mb-kuspby0h2XSNz7sluiq6XQ0AJQmbqwjZ4bcKYgfk1QXEhAtX8J_yeFe22PUFjLqOZoZGhRPA7ci2DBpJ92zod-jCsIRnDLBvw', 'width': 1437}]",ChIJBSESh1RYwokRyHcVnrG7JWo,CmRRAAAAJ1_yx0JksfhyRBefEAd8OSxSSgK7QXkAZK-c4KHZDxEy0lrbw3UqFXbXbpqIvlHdhjyNb0huTnIrqMrpidHg22UKJvzcXAe_R-YDvIyioKY9Jv7MM73N4RtxnnSqUI4iEhCA5o3elA7lVK_9WoZ7CFiIGhQPMDlb8xTVg4SvHsbh3fBVsiiAww,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
105,Two Boots West Village,40.7366571,-74.0014755,"201 West 11th Street, New York",True,4.1,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,72fc3a8fafacf5a0cce4515991ba64ae24d2a1c2,"[{'height': 466, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103613978081059567510/photos"">Two Boots West Village</a>'], 'photo_reference': 'CmRaAAAACtg6KHkWTco84fO6MopdQdWG76hHz4sLf6pYOJ4y2Y395r9zfdNJ0h9o6h2dbOrnpDEk89pQU0Ip0BaSjLC_ijV7RwCXW8PSVzvu_aYTC3t3F5HvNz-TTRoeCMTUkCq0EhDgSDWc_jUIHiwTPoFh2ISHGhRsmzCCyQvNJCnFi_7TD82G7OxxSw', 'width': 828}]",ChIJXT6bwpVZwokRvbyM5uKN_G4,CmRRAAAA0bW8-NpDZeQMB3ET6oKJLkWjvKNQH-5_ZBPd-ALq-IFdCiNcQjWU-5_N7n2DStLeBo-1ej35zzVEPyHwspTWeL1gJojEoGRCvjDCBRrCaref25j6CZYvMwBEBZrSd3KgEhDmqm1JtBfWR7r7QNND0tsYGhQdaXvE2CVQEQvkLhMB9vTaAjKRMQ,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
106,Capizzi,40.7574414,-73.99362649999999,"547 9th Avenue, New York",True,4.4,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a08d969b21a64dacdb01c36a135b144fe33daf1c,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112791238564170439884/photos"">Rory Witt</a>'], 'photo_reference': 'CmRaAAAAErPJr4Fq_6hUvPeAdn9RvlJStL8SISNtuLQ5wynMbjcpDoXJB8eGyD5ytEyAs7VqAaEDf-2F-BtS9CYZECBrXF1eLCP3X7BEOdKLl-IAEQ4W_vfi5tdHfLIo0n_7GUDSEhA9uvJLw4rIHngkS6j0BXsSGhTAJe2oOlRAwJ-kORgYAcRdGE_igg', 'width': 4032}]",ChIJURgSuVJYwokRyUTyhXB9K4c,CmRSAAAA6KAU9MU_lTNrsys5RKIF0y46EeDBCn2oseENqfuUCk6-YTvtlS2WHl1X2L-jpl8jt1UK0gxOQ93sYEs9_gjKoN2Ygk_udayUuBMddb9vBJIz3jTGVwycwenZor01-lwFEhCcHoV5y_dJ8CUpy1JzSQvCGhT5JTfREM7HgVeRVcjf1DTEZzqNOg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
107,Co.,40.7471561,-74.0005178,"230 9th Ave, New York",False,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ee01c82cb5b6b95f2eceb80ff45e56343aa468e3,"[{'height': 3684, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113796009854537712226/photos"">Andy Ng</a>'], 'photo_reference': 'CmRaAAAAiFJSFCey3LVvG1LsV5B03MhvO1r9-a7c6C8HrzjnMHcL84-7qTq3mMXK5WPqbKqKT94odYepTUIgGfUPv1GVdhj6oXjwY_uhiRlpUlk9k_XaTFxS_oze8NOEXOsCbxT3EhCpfWddWE6YKNxkCx99yujqGhQ6xez2FHcL4FPsRd8hHEGU0UxFJg', 'width': 2947}]",ChIJ84bLVbpZwokRMdylFSXlstU,CmRSAAAAobo-yaKsuAtglAFdyFfduwO13pAS9qU1Kl9HCVY7aPdp1IdG1-scNSsdN9gniDf2SWcGxp6wvSRu9wEXRcqijDN46YPXSt7wCYunTGyvq7WlLzN8GeP-ZeOeZABNUM6QEhCLZLvEltMBXpSBkLUxmwJ9GhS9fjxcRoRzmQh6ww8cMcgf6ub9Dw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
108,PN Wood Fired Pizza,40.744797,-73.987782,"2 West 28th Street, New York",False,4.4,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3164eefac55368b1a80a8e226877653c8a486c76,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116174052383350793477/photos"">PN Wood Fired Pizza</a>'], 'photo_reference': 'CmRaAAAAGmFpm3vXdbGHGivTSJ12KoLIKYq0KN3O3rrZXuwJS5rWjXP9fpv5bTuaK5z93y6A8ikk0WhzxRvkwpRseYrhYSDpCGGeJhjPEo3smDX_uWXg_BeD-IWk27h0xYh6Go9rEhDViXL8J4GUB1yyvgAmvlZgGhSsvFXwZf0ehLqKTmnEtDKl4DcPQg', 'width': 2448}]",ChIJt8lZE6ZZwokRB4hefl-4Iek,CmRSAAAAgpP1v7rPvbBM59dp_CJX3NIehV0za2z2W9QaHrOd-z1Qf6Vv6GEiZIiQcQQL2DazFC6KOpX6mNhe6oMnXhvH-FymAu-gfQfWhDgK19x-DPJYeMlXlpP2A9KtIvxyaqbMEhDq9hr3LvWSzP59JDoKpg9XGhR7Ib4S5Gd4P_aVJ0lwQRz4Qca-0A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
